"No.","Time","Source","Destination","Protocol","Length","Info"
"2469","27.965314","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=204000 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2470","27.965343","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=205412 Win=132608 Len=0"
"2471","27.967043","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data, Application Data, Application Data"
"2472","27.967043","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [PSH, ACK] Seq=40226 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2473","27.967082","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53919  >  443 [ACK] Seq=1685 Ack=41638 Win=66304 Len=0"
"2474","27.969890","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1285","Protected Payload (KP0)"
"2475","27.969890","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2476","27.969890","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2477","27.969890","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2478","27.969890","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2479","27.969890","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2480","27.970148","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2481","27.970204","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2482","27.970249","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2483","27.971315","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2484","27.971315","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2485","27.971315","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2486","27.971315","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2487","27.971315","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2488","27.971315","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2489","27.971315","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2490","27.971518","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2491","27.971574","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2492","27.971620","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2493","27.971980","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","804","Protected Payload (KP0)"
"2494","27.972097","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","98","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2495","27.974019","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=205412 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2496","27.974019","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=206824 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2497","27.974019","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"2498","27.974019","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=209648 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2499","27.974080","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=211060 Win=265216 Len=0"
"2500","27.975060","2404:6800:4009:832::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","341","Application Data"
"2501","27.976375","2404:6800:4009:832::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","105","Application Data"
"2502","27.976375","2404:6800:4009:832::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","113","Application Data"
"2503","27.976404","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:832::200e","TCP","74","53924  >  443 [ACK] Seq=1535 Ack=6234 Win=64768 Len=0"
"2504","27.976725","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:832::200e","TLSv1.3","113","Application Data"
"2505","27.977161","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=211060 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2506","27.977161","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=212472 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2507","27.977219","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=213884 Win=265216 Len=0"
"2508","27.982800","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=213884 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2509","27.982800","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=215296 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2510","27.982800","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [ACK] Seq=41638 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2511","27.982800","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [PSH, ACK] Seq=43050 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2512","27.982862","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=216708 Win=265216 Len=0"
"2513","27.982896","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53919  >  443 [ACK] Seq=1685 Ack=44462 Win=66304 Len=0"
"2514","27.982919","2404:6800:4009:832::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","74","443  >  53924 [ACK] Seq=6234 Ack=1574 Win=68608 Len=0"
"2515","27.985092","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"2516","27.985092","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=218120 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2517","27.985138","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=219532 Win=265216 Len=0"
"2518","27.989116","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=219532 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2519","27.989116","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=220944 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2520","27.989159","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=222356 Win=265216 Len=0"
"2521","27.993081","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=222356 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2522","27.993081","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"2523","27.993147","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=225180 Win=265216 Len=0"
"2524","27.995405","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [ACK] Seq=44462 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2525","27.995405","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [PSH, ACK] Seq=45874 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2526","27.995481","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53919  >  443 [ACK] Seq=1685 Ack=47286 Win=66304 Len=0"
"2527","27.997250","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=225180 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2528","27.997250","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=226592 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2529","27.997328","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=228004 Win=265216 Len=0"
"2530","27.999791","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","86","Protected Payload (KP0)"
"2531","28.001058","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=228004 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2532","28.001058","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=229416 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2533","28.001099","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=230828 Win=265216 Len=0"
"2534","28.004924","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=230828 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2535","28.004924","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"2536","28.004963","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=233652 Win=265216 Len=0"
"2537","28.008912","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=233652 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2538","28.008912","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=235064 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2539","28.008949","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=236476 Win=265216 Len=0"
"2540","28.009681","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data, Application Data, Application Data"
"2541","28.009681","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [PSH, ACK] Seq=48698 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2542","28.009714","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53919  >  443 [ACK] Seq=1685 Ack=50110 Win=66304 Len=0"
"2543","28.012883","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=236476 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2544","28.012883","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=237888 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2545","28.012911","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=239300 Win=265216 Len=0"
"2546","28.016803","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=239300 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2547","28.016803","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"2548","28.016912","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=242124 Win=265216 Len=0"
"2549","28.020797","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=242124 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2550","28.020797","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=243536 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2551","28.020843","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=244948 Win=265216 Len=0"
"2552","28.024287","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [ACK] Seq=50110 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2553","28.024287","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [PSH, ACK] Seq=51522 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2554","28.024333","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53919  >  443 [ACK] Seq=1685 Ack=52934 Win=66304 Len=0"
"2555","28.025041","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1285","Protected Payload (KP0)"
"2556","28.025041","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2557","28.025041","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2558","28.025296","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2559","28.027894","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2560","28.027894","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2561","28.027894","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2562","28.027894","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2563","28.027894","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2564","28.028156","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2565","28.028251","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2566","28.028329","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2567","28.029859","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2568","28.029859","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2569","28.029859","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2570","28.029859","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2571","28.029859","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2572","28.029859","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","804","Protected Payload (KP0)"
"2573","28.030098","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","93","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2574","28.030168","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2575","28.030220","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2576","28.030849","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=244948 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2577","28.030849","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=246360 Ack=2890 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2578","28.030894","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=2890 Ack=247772 Win=265216 Len=0"
"2579","28.035064","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1285","Protected Payload (KP0)"
"2580","28.035064","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2581","28.035064","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2582","28.035064","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2583","28.035064","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2584","28.035293","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2585","28.035359","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2586","28.035700","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2587","28.035700","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2588","28.035700","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2589","28.035906","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2590","28.035975","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2591","28.036988","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2592","28.036988","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2593","28.036988","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2594","28.036988","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2595","28.036988","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"2596","28.036988","2404:6800:4009:829::2008","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","818","Protected Payload (KP0)"
"2597","28.037197","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2598","28.037255","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2599","28.037305","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:829::2008","QUIC","94","Protected Payload (KP0), DCID=ebffdb54b20f9c53"
"2600","28.037775","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53919 [ACK] Seq=52934 Ack=1685 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2601","28.039080","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data, Application Data, Application Data"
"2602","28.039080","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","74","443  >  53920 [ACK] Seq=261 Ack=1422 Win=31872 Len=0"
"2603","28.039080","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","377","Application Data"
"2604","28.039122","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53919  >  443 [ACK] Seq=1685 Ack=55758 Win=66304 Len=0"
"2605","28.045407","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"2606","28.045407","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53920 [PSH, ACK] Seq=1976 Ack=1422 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2607","28.045407","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53920 [ACK] Seq=3388 Ack=1422 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2608","28.045407","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53920 [PSH, ACK] Seq=4800 Ack=1422 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2609","28.045407","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53920 [ACK] Seq=6212 Ack=1422 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2610","28.045407","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53920 [PSH, ACK] Seq=7624 Ack=1422 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"2611","28.045407","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1428","Application Data, Application Data"
"2612","28.045465","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53920  >  443 [ACK] Seq=1422 Ack=10390 Win=66304 Len=0"
